,fecha,abrir,max,min,cerrar,cierre_ajustado,volumen
4388,6 jun 2008,"1,5591","1,5786","1,5577","1,5785","1,5785",-
4389,5 jun 2008,"1,5434","1,5600","1,5379","1,5589","1,5589",-
4390,4 jun 2008,"1,5451","1,5479","1,5423","1,5433","1,5433",-
4391,3 jun 2008,"1,5546","1,5626","1,5424","1,5450","1,5450",-
4392,2 jun 2008,"1,5564","1,5573","1,5498","1,5546","1,5546",-
4393,30 may 2008,"1,5516","1,5568","1,5468","1,5541","1,5541",-
4394,29 may 2008,"1,5652","1,5664","1,5490","1,5518","1,5518",-
4395,28 may 2008,"1,5693","1,5756","1,5616","1,5656","1,5656",-
4396,27 may 2008,"1,5778","1,5818","1,5677","1,5691","1,5691",-
4397,26 may 2008,"1,5768","1,5793","1,5745","1,5779","1,5779",-
4398,23 may 2008,"1,5732","1,5793","1,5705","1,5785","1,5785",-
4399,22 may 2008,"1,5787","1,5809","1,5698","1,5732","1,5732",-
4400,21 may 2008,"1,5644","1,5799","1,5640","1,5788","1,5788",-
4401,20 may 2008,"1,5530","1,5678","1,5510","1,5654","1,5654",-
4402,19 may 2008,"1,5583","1,5630","1,5492","1,5528","1,5528",-
4403,16 may 2008,"1,5452","1,5596","1,5441","1,5596","1,5596",-
4404,15 may 2008,"1,5468","1,5545","1,5428","1,5451","1,5451",-
4405,14 may 2008,"1,5473","1,5485","1,5404","1,5469","1,5469",-
4406,13 may 2008,"1,5536","1,5562","1,5439","1,5477","1,5477",-
4407,12 may 2008,"1,5456","1,5569","1,5379","1,5540","1,5540",-
4408,9 may 2008,"1,5397","1,5490","1,5396","1,5490","1,5490",-
4409,8 may 2008,"1,5576","1,5576","1,5452","1,5464","1,5464",-
4410,7 may 2008,"1,5538","1,5538","1,5371","1,5385","1,5385",-
4411,6 may 2008,"1,5498","1,5592","1,5461","1,5536","1,5536",-
4412,5 may 2008,"1,5435","1,5518","1,5432","1,5498","1,5498",-
4413,2 may 2008,"1,5478","1,5498","1,5377","1,5434","1,5434",-
4414,30 abr 2008,"1,5569","1,5639","1,5530","1,5622","1,5622",-
4415,29 abr 2008,"1,5651","1,5661","1,5554","1,5567","1,5567",-
4416,28 abr 2008,"1,5601","1,5688","1,5601","1,5653","1,5653",-
4417,25 abr 2008,"1,5684","1,5707","1,5561","1,5637","1,5637",-
4418,24 abr 2008,"1,5876","1,5885","1,5645","1,5684","1,5684",-
4419,23 abr 2008,"1,5982","1,5998","1,5865","1,5874","1,5874",-
4420,22 abr 2008,"1,5911","1,6013","1,5843","1,5988","1,5988",-
4421,21 abr 2008,"1,5804","1,5943","1,5799","1,5912","1,5912",-
4422,18 abr 2008,"1,5904","1,5954","1,5721","1,5734","1,5734",-
4423,17 abr 2008,"1,5954","1,5976","1,5859","1,5902","1,5902",-
4424,16 abr 2008,"1,5784","1,5976","1,5780","1,5958","1,5958",-
4425,15 abr 2008,"1,5826","1,5873","1,5763","1,5786","1,5786",-
4426,14 abr 2008,"1,5720","1,5886","1,5679","1,5825","1,5825",-
4427,11 abr 2008,"1,5743","1,5850","1,5741","1,5822","1,5822",-
4428,10 abr 2008,"1,5823","1,5903","1,5728","1,5742","1,5742",-
4429,9 abr 2008,"1,5693","1,5861","1,5691","1,5824","1,5824",-
4430,8 abr 2008,"1,5570","1,5630","1,5558","1,5578","1,5578",-
4431,7 abr 2008,"1,5730","1,5736","1,5639","1,5705","1,5705",-
4432,4 abr 2008,"1,5666","1,5753","1,5644","1,5737","1,5737",-
4433,3 abr 2008,"1,5679","1,5686","1,5517","1,5667","1,5667",-
4434,2 abr 2008,"1,5617","1,5699","1,5542","1,5678","1,5678",-
4435,31 mar 2008,"1,5793","1,5891","1,5751","1,5758","1,5758",-
4436,28 mar 2008,"1,5809","1,5836","1,5750","1,5761","1,5761",-
4437,27 mar 2008,"1,5820","1,5845","1,5733","1,5814","1,5814",-
4438,26 mar 2008,"1,5612","1,5858","1,5591","1,5824","1,5824",-
4439,25 mar 2008,"1,5439","1,5657","1,5417","1,5612","1,5612",-
4440,24 mar 2008,"1,5407","1,5448","1,5346","1,5435","1,5435",-
4441,21 mar 2008,"1,5438","1,5697","1,5410","1,5697","1,5697",-
4442,20 mar 2008,"1,5641","1,5641","1,5403","1,5442","1,5442",-
4443,19 mar 2008,"1,5659","1,5779","1,5587","1,5639","1,5639",-
4444,18 mar 2008,"1,5747","1,5828","1,5617","1,5658","1,5658",-
4445,17 mar 2008,"1,5748","1,5903","0,0729","1,5748","1,5748",-
4446,14 mar 2008,"1,5623","1,5682","1,5539","1,5618","1,5618",-
4447,13 mar 2008,"1,5542","1,5645","1,5525","1,5622","1,5622",-
4448,12 mar 2008,"1,5341","1,5571","1,5341","1,5540","1,5540",-
4449,11 mar 2008,"1,5342","1,5488","1,5288","1,5342","1,5342",-
4450,10 mar 2008,"1,5380","1,5387","1,5323","1,5341","1,5341",-
4451,7 mar 2008,"1,5385","1,5437","1,5326","1,5336","1,5336",-
4452,6 mar 2008,"1,5278","1,5398","1,5274","1,5385","1,5385",-
4453,5 mar 2008,"1,5209","1,5290","1,5153","1,5277","1,5277",-
4454,4 mar 2008,"1,5199","1,5246","1,5177","1,5210","1,5210",-
4455,3 mar 2008,"1,5203","1,5270","1,5164","1,5200","1,5200",-
4456,29 feb 2008,"1,5187","1,5238","1,5155","1,5192","1,5192",-
4457,28 feb 2008,"1,5118","1,5228","1,5077","1,5196","1,5196",-
4458,27 feb 2008,"1,4998","1,5140","1,4984","1,5118","1,5118",-
4459,26 feb 2008,"1,4836","1,5039","1,4784","1,4996","1,4996",-
4460,25 feb 2008,"1,4834","1,4843","1,4800","1,4836","1,4836",-
4461,22 feb 2008,"1,4816","1,4856","1,4792","1,4826","1,4826",-
4462,21 feb 2008,"1,4724","1,4836","1,4708","1,4815","1,4815",-
4463,20 feb 2008,"1,4731","1,4733","1,4625","1,4723","1,4723",-
4464,19 feb 2008,"1,4648","1,4757","1,4646","1,4730","1,4730",-
4465,18 feb 2008,"1,4676","1,4691","1,4617","1,4650","1,4650",-
4466,15 feb 2008,"1,4642","1,4706","1,4634","1,4676","1,4676",-
4467,14 feb 2008,"1,4558","1,4647","1,4551","1,4644","1,4644",-
4468,13 feb 2008,"1,4577","1,4594","1,4538","1,4556","1,4556",-
4469,12 feb 2008,"1,4503","1,4609","1,4502","1,4582","1,4582",-
4470,11 feb 2008,"1,4532","1,4577","1,4486","1,4502","1,4502",-
4471,8 feb 2008,"1,5571","1,5571","1,5541","1,5571","1,5571",-
4472,7 feb 2008,"1,4616","1,4649","1,4452","1,4479","1,4479",-
4473,6 feb 2008,"1,4637","1,4667","1,4596","1,4617","1,4617",-
4474,5 feb 2008,"1,4833","1,4833","1,4625","1,4638","1,4638",-
4475,4 feb 2008,"1,4803","1,4846","1,4796","1,4828","1,4828",-
4476,1 feb 2008,"1,4866","1,4932","1,4797","1,4800","1,4800",-
4477,31 ene 2008,"1,4830","1,4914","1,4813","1,4865","1,4865",-
4478,30 ene 2008,"1,4772","1,4874","1,4758","1,4831","1,4831",-
4479,29 ene 2008,"1,4786","1,4788","1,4743","1,4772","1,4772",-
4480,28 ene 2008,"1,4693","1,4799","1,4666","1,4788","1,4788",-
4481,25 ene 2008,"1,4774","1,4774","1,4664","1,4675","1,4675",-
4482,24 ene 2008,"1,4630","1,4776","1,4598","1,4774","1,4774",-
4483,23 ene 2008,"1,4644","1,4651","1,4519","1,4632","1,4632",-
4484,22 ene 2008,"1,4423","1,4685","1,4373","1,4648","1,4648",-
4485,21 ene 2008,"1,4600","1,4600","1,4419","1,4420","1,4420",-
4486,18 ene 2008,"1,4642","1,4690","1,4602","1,4618","1,4618",-
4487,17 ene 2008,"1,4659","1,4705","1,4596","1,4640","1,4640",-
4488,16 ene 2008,"1,4802","1,4859","1,4611","1,4664","1,4664",-
4489,15 ene 2008,"1,4869","1,4920","1,4779","1,4802","1,4802",-
4490,14 ene 2008,"1,4808","1,4912","1,4801","1,4869","1,4869",-
4491,11 ene 2008,"1,4802","1,4816","1,4766","1,4790","1,4790",-
4492,10 ene 2008,"1,4663","1,4812","1,4652","1,4801","1,4801",-
4493,9 ene 2008,"1,4707","1,4740","1,4643","1,4664","1,4664",-
4494,8 ene 2008,"1,5592","1,5593","1,5530","1,5571","1,5571",-
4495,7 ene 2008,"1,4752","1,4752","1,4667","1,4683","1,4683",-
4496,4 ene 2008,"1,4747","1,4818","1,4699","1,4755","1,4755",-
4497,3 ene 2008,"1,4717","1,4779","1,4694","1,4745","1,4745",-
4498,2 ene 2008,"1,4623","1,4743","1,4601","1,4717","1,4717",-
4499,1 ene 2008,"1,4601","1,4630","1,4582","1,4620","1,4620",-
4500,31 dic 2007,"1,4737","1,4750","1,4573","1,4601","1,4601",-
4501,28 dic 2007,"1,4614","1,4730","1,4596","1,4718","1,4718",-
4502,27 dic 2007,"1,4488","1,4640","1,4472","1,4614","1,4614",-
4503,26 dic 2007,"1,4398","1,4506","1,4394","1,4488","1,4488",-
4504,25 dic 2007,"1,4396","1,4416","1,4391","1,4396","1,4396",-
4505,24 dic 2007,"1,4382","1,4414","1,4378","1,4397","1,4397",-
4506,21 dic 2007,"1,4333","1,4409","1,4332","1,4388","1,4388",-
4507,20 dic 2007,"1,4384","1,4391","1,4317","1,4333","1,4333",-
4508,19 dic 2007,"1,4420","1,4424","1,4340","1,4384","1,4384",-
4509,17 dic 2007,"1,4420","1,4451","1,4336","1,4413","1,4413",-
4510,14 dic 2007,"1,4626","1,4656","1,4415","1,4437","1,4437",-
4511,13 dic 2007,"1,4714","1,4733","1,4587","1,4630","1,4630",-
4512,12 dic 2007,"1,4663","1,4740","1,4653","1,4716","1,4716",-
4513,11 dic 2007,"1,4712","1,4750","1,4646","1,4665","1,4665",-
4514,10 dic 2007,"1,4655","1,4735","1,4642","1,4709","1,4709",-
4515,7 dic 2007,"1,4657","1,4668","1,4604","1,4656","1,4656",-
4516,6 dic 2007,"1,4602","1,4659","1,4541","1,4659","1,4659",-
4517,5 dic 2007,"1,4764","1,4771","1,4598","1,4599","1,4599",-
4518,4 dic 2007,"1,4671","1,4769","1,4638","1,4766","1,4766",-
4519,3 dic 2007,"1,4662","1,4704","1,4626","1,4670","1,4670",-
4520,30 nov 2007,"1,4759","1,4784","1,4630","1,4696","1,4696",-
4521,29 nov 2007,"1,4843","1,4844","1,4726","1,4760","1,4760",-
4522,28 nov 2007,"1,4838","1,4858","1,4715","1,4841","1,4841",-
4523,27 nov 2007,"1,4876","1,4905","1,4812","1,4838","1,4838",-
4524,23 nov 2007,"1,4855","1,4957","1,4788","1,4801","1,4801",-
4525,22 nov 2007,"1,4857","1,4874","1,4825","1,4856","1,4856",-
4526,21 nov 2007,"1,4832","1,4869","1,4784","1,4858","1,4858",-
4527,20 nov 2007,"1,4668","1,4849","1,4638","1,4833","1,4833",-
4528,19 nov 2007,"1,4672","1,4690","1,4624","1,4669","1,4669",-
4529,16 nov 2007,"1,4621","1,4670","1,4588","1,4634","1,4634",-
4530,15 nov 2007,"1,4653","1,4701","1,4611","1,4621","1,4621",-
4531,14 nov 2007,"1,4619","1,4720","1,4617","1,4650","1,4650",-
4532,13 nov 2007,"1,4526","1,4631","1,4524","1,4621","1,4621",-
4533,12 nov 2007,"1,4660","1,4664","1,4524","1,4524","1,4524",-
4534,9 nov 2007,"1,4681","1,4750","1,4647","1,4675","1,4675",-
4535,8 nov 2007,"1,4625","1,4701","1,4625","1,4681","1,4681",-
4536,7 nov 2007,"1,4561","1,4723","1,4557","1,4624","1,4624",-
4537,6 nov 2007,"1,4479","1,4570","1,4472","1,4564","1,4564",-
4538,5 nov 2007,"1,4506","1,4512","1,4451","1,4478","1,4478",-
4539,2 nov 2007,"1,4428","1,4524","1,4426","1,4488","1,4488",-
4540,1 nov 2007,"1,4470","1,4476","1,4408","1,4427","1,4427",-
4541,31 oct 2007,"1,4440","1,4498","1,4426","1,4472","1,4472",-
4542,30 oct 2007,"1,4417","1,4444","1,4378","1,4440","1,4440",-
4543,29 oct 2007,"1,4408","1,4436","1,4379","1,4418","1,4418",-
4544,26 oct 2007,"1,4326","1,4399","1,4319","1,4393","1,4393",-
4545,25 oct 2007,"1,4263","1,4335","1,4251","1,4326","1,4326",-
4546,24 oct 2007,"1,4256","1,4270","1,4195","1,4263","1,4263",-
4547,23 oct 2007,"1,4180","1,4274","1,4173","1,4258","1,4258",-
4548,22 oct 2007,"1,4332","1,4349","1,4126","1,4180","1,4180",-
4549,19 oct 2007,"1,4297","1,4318","1,4250","1,4297","1,4297",-
4550,18 oct 2007,"1,4216","1,4306","1,4200","1,4295","1,4295",-
4551,17 oct 2007,"1,4177","1,4228","1,4163","1,4217","1,4217",-
4552,16 oct 2007,"1,4205","1,4224","1,4147","1,4177","1,4177",-
4553,15 oct 2007,"1,4169","1,4243","1,4164","1,4204","1,4204",-
4554,12 oct 2007,"1,4202","1,4213","1,4161","1,4190","1,4190",-
4555,11 oct 2007,"1,4141","1,4240","1,4138","1,4202","1,4202",-
4556,10 oct 2007,"1,4108","1,4171","1,4097","1,4141","1,4141",-
4557,9 oct 2007,"1,4048","1,4114","1,4017","1,4107","1,4107",-
4558,8 oct 2007,"1,4149","1,4152","1,4039","1,4049","1,4049",-
4559,5 oct 2007,"1,4135","1,4156","1,4046","1,4133","1,4133",-
4560,4 oct 2007,"1,4099","1,4146","1,4076","1,4135","1,4135",-
4561,3 oct 2007,"1,4153","1,4200","1,4087","1,4100","1,4100",-
4562,2 oct 2007,"1,4236","1,4239","1,4143","1,4152","1,4152",-
4563,1 oct 2007,"1,4271","1,4276","1,4215","1,4236","1,4236",-
4564,28 sept 2007,"1,4152","1,4276","1,4152","1,4265","1,4265",-
4565,27 sept 2007,"1,4132","1,4185","1,4126","1,4152","1,4152",-
4566,26 sept 2007,"1,4150","1,4162","1,4114","1,4133","1,4133",-
4567,25 sept 2007,"1,4075","1,4152","1,4066","1,4152","1,4152",-
4568,24 sept 2007,"1,4091","1,4129","1,4072","1,4074","1,4074",-
4569,21 sept 2007,"1,4077","1,4118","1,4048","1,4092","1,4092",-
4570,20 sept 2007,"1,3969","1,4098","1,3969","1,4079","1,4079",-
4571,19 sept 2007,"1,3980","1,3988","1,3940","1,3969","1,3969",-
4572,18 sept 2007,"1,3867","1,3990","1,3834","1,3980","1,3980",-
4573,17 sept 2007,"1,3868","1,3889","1,3855","1,3865","1,3865",-
4574,14 sept 2007,"1,3870","1,3897","1,3847","1,3878","1,3878",-
4575,13 sept 2007,"1,3907","1,3924","1,3866","1,3867","1,3867",-
4576,12 sept 2007,"1,3838","1,3914","1,3827","1,3908","1,3908",-
4577,11 sept 2007,"1,3809","1,3847","1,3780","1,3840","1,3840",-
4578,7 sept 2007,"1,3695","1,3792","1,3666","1,3775","1,3775",-
4579,6 sept 2007,"1,3654","1,3710","1,3638","1,3696","1,3696",-
4580,5 sept 2007,"1,3618","1,3672","1,3572","1,3654","1,3654",-
4581,4 sept 2007,"1,3614","1,3628","1,3556","1,3620","1,3620",-
4582,3 sept 2007,"1,3634","1,3655","1,3608","1,3614","1,3614",-
4583,31 ago 2007,"1,3646","1,3720","1,3623","1,3642","1,3642",-
4584,30 ago 2007,"1,3669","1,3677","1,3596","1,3642","1,3642",-
4585,29 ago 2007,"1,3601","1,3682","1,3565","1,3674","1,3674",-
4586,28 ago 2007,"1,3638","1,3679","1,3599","1,3599","1,3599",-
4587,27 ago 2007,"1,3676","1,3687","1,3637","1,3638","1,3638",-
4588,24 ago 2007,"1,3558","1,3687","1,3556","1,3667","1,3667",-
4589,23 ago 2007,"1,3549","1,3588","1,3540","1,3557","1,3557",-
4590,22 ago 2007,"1,3456","1,3558","1,3454","1,3550","1,3550",-
4591,21 ago 2007,"1,3474","1,3520","1,3457","1,3455","1,3455",-
4592,20 ago 2007,"1,3487","1,3508","1,3465","1,3475","1,3475",-
4593,17 ago 2007,"1,3427","1,3535","1,3386","1,3494","1,3494",-
4594,16 ago 2007,"1,3427","1,3447","1,3383","1,3425","1,3425",-
4595,15 ago 2007,"1,3534","1,3535","1,3422","1,3428","1,3428",-
4596,14 ago 2007,"1,3613","1,3626","1,3532","1,3535","1,3535",-
4597,13 ago 2007,"1,3691","1,3711","1,3606","1,3613","1,3613",-
4598,10 ago 2007,"1,3673","1,3705","1,3648","1,3689","1,3689",-
4599,9 ago 2007,"1,3803","1,3816","1,3664","1,3674","1,3674",-
4600,8 ago 2007,"1,3742","1,3825","1,3727","1,3803","1,3803",-
4601,7 ago 2007,"1,3798","1,3816","1,3738","1,3741","1,3741",-
4602,6 ago 2007,"1,3818","1,3839","1,3784","1,3797","1,3797",-
4603,3 ago 2007,"1,3706","1,3816","1,3689","1,3787","1,3787",-
4604,2 ago 2007,"1,3676","1,3708","1,3653","1,3707","1,3707",-
4605,1 ago 2007,"1,3670","1,3710","1,3646","1,3677","1,3677",-
4606,31 jul 2007,"1,3712","1,3727","1,3672","1,3672","1,3672",-
4607,30 jul 2007,"1,3631","1,3718","1,3626","1,3712","1,3712",-
4608,27 jul 2007,"1,3748","1,3754","1,3630","1,3636","1,3636",-
4609,26 jul 2007,"1,3725","1,3767","1,3697","1,3750","1,3750",-
4610,25 jul 2007,"1,3827","1,3827","1,3701","1,3726","1,3726",-
4611,24 jul 2007,"1,3803","1,3849","1,3802","1,3825","1,3825",-
4612,23 jul 2007,"1,3836","1,3846","1,3798","1,3805","1,3805",-
4613,20 jul 2007,"1,3800","1,3844","1,3784","1,3834","1,3834",-
4614,19 jul 2007,"1,3809","1,3830","1,3790","1,3798","1,3798",-
4615,18 jul 2007,"1,3792","1,3833","1,3765","1,3807","1,3807",-
4616,17 jul 2007,"1,3778","1,3798","1,3765","1,3790","1,3790",-
4617,16 jul 2007,"1,3774","1,3804","1,3767","1,3777","1,3777",-
4618,13 jul 2007,"1,3786","1,3809","1,3766","1,3785","1,3785",-
4619,12 jul 2007,"1,3754","1,3798","1,3744","1,3788","1,3788",-
4620,11 jul 2007,"1,3761","1,3781","1,3733","1,3754","1,3754",-
4621,10 jul 2007,"1,3624","1,3780","1,3602","1,3760","1,3760",-
4622,9 jul 2007,"1,3628","1,3639","1,3613","1,3624","1,3624",-
4623,6 jul 2007,"1,3598","1,3640","1,3574","1,3630","1,3630",-
4624,5 jul 2007,"1,3616","1,3655","1,3584","1,3599","1,3599",-
4625,4 jul 2007,"1,3612","1,3631","1,3608","1,3615","1,3615",-
4626,3 jul 2007,"1,3632","1,3634","1,3590","1,3612","1,3612",-
4627,2 jul 2007,"1,3543","1,3640","1,3531","1,3635","1,3635",-
4628,29 jun 2007,"1,3447","1,3551","1,3434","1,3536","1,3536",-
4629,28 jun 2007,"1,3455","1,3476","1,3428","1,3447","1,3447",-
4630,27 jun 2007,"1,3449","1,3457","1,3421","1,3455","1,3455",-
4631,26 jun 2007,"1,3466","1,3478","1,3438","1,3449","1,3449",-
4632,25 jun 2007,"1,3466","1,3474","1,3443","1,3468","1,3468",-
4633,22 jun 2007,"1,3394","1,3473","1,3384","1,3471","1,3471",-
4634,21 jun 2007,"1,3394","1,3406","1,3375","1,3394","1,3394",-
4635,20 jun 2007,"1,3423","1,3439","1,3396","1,3396","1,3396",-
4636,19 jun 2007,"1,3416","1,3437","1,3387","1,3424","1,3424",-
4637,18 jun 2007,"1,3384","1,3419","1,3382","1,3416","1,3416",-
4638,15 jun 2007,"1,3314","1,3395","1,3309","1,3379","1,3379",-
4639,14 jun 2007,"1,3310","1,3322","1,3291","1,3316","1,3316",-
4640,13 jun 2007,"1,3306","1,3316","1,3266","1,3310","1,3310",-
4641,12 jun 2007,"1,3354","1,3370","1,3303","1,3306","1,3306",-
4642,11 jun 2007,"1,3362","1,3364","1,3337","1,3356","1,3356",-
4643,8 jun 2007,"1,3428","1,3430","1,3330","1,3360","1,3360",-
4644,7 jun 2007,"1,3497","1,3514","1,3426","1,3428","1,3428",-
4645,6 jun 2007,"1,3520","1,3539","1,3489","1,3493","1,3493",-
4646,5 jun 2007,"1,3491","1,3550","1,3490","1,3520","1,3520",-
4647,4 jun 2007,"1,3442","1,3498","1,3438","1,3492","1,3492",-
4648,1 jun 2007,"1,3456","1,3458","1,3397","1,3442","1,3442",-
4649,31 may 2007,"1,3432","1,3472","1,3427","1,3456","1,3456",-
4650,30 may 2007,"1,3447","1,3458","1,3414","1,3432","1,3432",-
4651,29 may 2007,"1,3451","1,3518","1,3423","1,3446","1,3446",-
4652,28 may 2007,"1,3451","1,3460","1,3448","1,3452","1,3452",-
4653,25 may 2007,"1,3430","1,3472","1,3415","1,3450","1,3450",-
4654,24 may 2007,"1,3460","1,3462","1,3422","1,3430","1,3430",-
4655,23 may 2007,"1,3452","1,3500","1,3418","1,3458","1,3458",-
4656,22 may 2007,"1,3469","1,3476","1,3442","1,3452","1,3452",-
4657,21 may 2007,"1,3525","1,3526","1,3441","1,3466","1,3466",-
4658,18 may 2007,"1,3496","1,3523","1,3471","1,3513","1,3513",-
4659,17 may 2007,"1,3523","1,3544","1,3482","1,3497","1,3497",-
4660,16 may 2007,"1,3595","1,3611","1,3509","1,3524","1,3524",-
4661,15 may 2007,"1,3543","1,3607","1,3529","1,3596","1,3596",-
4662,14 may 2007,"1,3535","1,3558","1,3528","1,3543","1,3543",-
4663,11 may 2007,"1,3484","1,3532","1,3467","1,3521","1,3521",-
4664,10 may 2007,"1,3527","1,3563","1,3471","1,3483","1,3483",-
4665,9 may 2007,"1,3542","1,3565","1,3523","1,3527","1,3527",-
4666,8 may 2007,"1,3600","1,3623","1,3521","1,3541","1,3541",-
4667,7 may 2007,"1,3598","1,3627","1,3592","1,3600","1,3600",-
4668,4 may 2007,"1,3556","1,3609","1,3537","1,3589","1,3589",-
4669,3 may 2007,"1,3588","1,3620","1,3550","1,3556","1,3556",-
4670,2 may 2007,"1,3600","1,3611","1,3563","1,3588","1,3588",-
4671,1 may 2007,"1,3654","1,3672","1,3594","1,3601","1,3601",-
4672,30 abr 2007,"1,3641","1,3676","1,3592","1,3652","1,3652",-
4673,27 abr 2007,"1,3590","1,3676","1,3589","1,3655","1,3655",-
4674,26 abr 2007,"1,3638","1,3654","1,3589","1,3589","1,3589",-
4675,25 abr 2007,"1,3635","1,3663","1,3626","1,3639","1,3639",-
4676,24 abr 2007,"1,3583","1,3645","1,3552","1,3636","1,3636",-
4677,23 abr 2007,"1,3605","1,3606","1,3548","1,3584","1,3584",-
4678,20 abr 2007,"1,3625","1,3638","1,3587","1,3589","1,3589",-
4679,19 abr 2007,"1,3616","1,3630","1,3567","1,3624","1,3624",-
4680,18 abr 2007,"1,3572","1,3616","1,3565","1,3614","1,3614",-
4681,17 abr 2007,"1,3531","1,3592","1,3529","1,3572","1,3572",-
4682,16 abr 2007,"1,3578","1,3578","1,3529","1,3529","1,3529",-
4683,13 abr 2007,"1,3493","1,3549","1,3485","1,3521","1,3521",-
4684,12 abr 2007,"1,3440","1,3497","1,3436","1,3491","1,3491",-
4685,11 abr 2007,"1,3430","1,3441","1,3414","1,3440","1,3440",-
4686,10 abr 2007,"1,3356","1,3453","1,3352","1,3432","1,3432",-
4687,9 abr 2007,"1,3374","1,3380","1,3344","1,3355","1,3355",-
4688,6 abr 2007,"1,3432","1,3432","1,3367","1,3402","1,3402",-
4689,5 abr 2007,"1,3372","1,3441","1,3356","1,3432","1,3432",-
4690,4 abr 2007,"1,3325","1,3378","1,3322","1,3374","1,3374",-
4691,3 abr 2007,"1,3371","1,3382","1,3324","1,3325","1,3325",-
4692,2 abr 2007,"1,3358","1,3380","1,3336","1,3370","1,3370",-
4693,30 mar 2007,"1,3338","1,3397","1,3290","1,3359","1,3359",-
4694,29 mar 2007,"1,3314","1,3352","1,3304","1,3335","1,3335",-
4695,28 mar 2007,"1,3362","1,3371","1,3312","1,3315","1,3315",-
4696,27 mar 2007,"1,3333","1,3366","1,3325","1,3365","1,3365",-
4697,26 mar 2007,"1,3270","1,3346","1,3258","1,3332","1,3332",-
4698,23 mar 2007,"1,3335","1,3342","1,3284","1,3297","1,3297",-
4699,22 mar 2007,"1,3400","1,3400","1,3315","1,3334","1,3334",-
4700,21 mar 2007,"1,3314","1,3410","1,3291","1,3399","1,3399",-
4701,20 mar 2007,"1,3312","1,3325","1,3278","1,3316","1,3316",-
4702,19 mar 2007,"1,3320","1,3324","1,3285","1,3313","1,3313",-
4703,16 mar 2007,"1,3284","1,3341","1,3276","1,3318","1,3318",-
4704,15 mar 2007,"1,3234","1,3282","1,3198","1,3283","1,3283",-
4705,14 mar 2007,"1,3192","1,3243","1,3183","1,3235","1,3235",-
4706,13 mar 2007,"1,3186","1,3221","1,3162","1,3190","1,3190",-
4707,12 mar 2007,"1,3126","1,3199","1,3113","1,3188","1,3188",-
4708,9 mar 2007,"1,3138","1,3162","1,3090","1,3116","1,3116",-
4709,8 mar 2007,"1,3178","1,3183","1,3119","1,3142","1,3142",-
4710,7 mar 2007,"1,3139","1,3186","1,3114","1,3179","1,3179",-
4711,6 mar 2007,"1,3086","1,3142","1,3085","1,3138","1,3138",-
4712,5 mar 2007,"1,3186","1,3194","1,3078","1,3087","1,3087",-
4713,2 mar 2007,"1,3172","1,3203","1,3147","1,3165","1,3165",-
4714,1 mar 2007,"1,3229","1,3241","1,3162","1,3170","1,3170",-
4715,28 feb 2007,"1,3230","1,3238","1,3184","1,3229","1,3229",-
4716,27 feb 2007,"1,3196","1,3262","1,3164","1,3232","1,3232",-
4717,26 feb 2007,"1,3182","1,3200","1,3155","1,3194","1,3194",-
4718,23 feb 2007,"1,3125","1,3186","1,3108","1,3169","1,3169",-
4719,22 feb 2007,"1,3140","1,3142","1,3085","1,3125","1,3125",-
4720,21 feb 2007,"1,3146","1,3165","1,3116","1,3139","1,3139",-
4721,20 feb 2007,"1,3154","1,3188","1,3133","1,3148","1,3148",-
4722,19 feb 2007,"1,3149","1,3163","1,3125","1,3152","1,3152",-
4723,16 feb 2007,"1,3133","1,3147","1,3103","1,3138","1,3138",-
4724,15 feb 2007,"1,3139","1,3169","1,3123","1,3135","1,3135",-
4725,14 feb 2007,"1,3032","1,3148","1,3028","1,3140","1,3140",-
4726,13 feb 2007,"1,2963","1,3042","1,2957","1,3032","1,3032",-
4727,12 feb 2007,"1,3020","1,3037","1,2944","1,2963","1,2963",-
4728,9 feb 2007,"1,3040","1,3045","1,2987","1,3007","1,3007",-
4729,8 feb 2007,"1,3023","1,3045","1,2979","1,3040","1,3040",-
4730,7 feb 2007,"1,2986","1,3026","1,2974","1,3023","1,3023",-
4731,6 feb 2007,"1,2934","1,2991","1,2916","1,2984","1,2984",-
4732,5 feb 2007,"1,2963","1,2967","1,2917","1,2932","1,2932",-
4733,2 feb 2007,"1,3019","1,3050","1,2953","1,2964","1,2964",-
4734,1 feb 2007,"1,3024","1,3041","1,3007","1,3019","1,3019",-
4735,31 ene 2007,"1,2966","1,3037","1,2929","1,3023","1,3023",-
4736,30 ene 2007,"1,2963","1,2981","1,2948","1,2966","1,2966",-
4737,29 ene 2007,"1,2923","1,2964","1,2900","1,2963","1,2963",-
4738,26 ene 2007,"1,2936","1,2942","1,2888","1,2929","1,2929",-
4739,25 ene 2007,"1,2965","1,3000","1,2919","1,2940","1,2940",-
4740,24 ene 2007,"1,3024","1,3038","1,2952","1,2963","1,2963",-
4741,23 ene 2007,"1,2950","1,3044","1,2936","1,3023","1,3023",-
4742,22 ene 2007,"1,2963","1,2978","1,2929","1,2950","1,2950",-
4743,19 ene 2007,"1,2962","1,3003","1,2919","1,2969","1,2969",-
4744,18 ene 2007,"1,2940","1,2977","1,2904","1,2961","1,2961",-
4745,17 ene 2007,"1,2920","1,2950","1,2903","1,2940","1,2940",-
4746,16 ene 2007,"1,2937","1,2988","1,2913","1,2920","1,2920",-
